ID;Time [h];Load [MW]
R1S130T3;1;5,028690343
R1S130T3;2;5,057380683
R1S130T3;3;5,086071015
R1S130T3;4;5,114761336
R1S130T3;5;5,143451642
R1S130T3;6;5,17214193
R1S130T3;7;5,200832196
R1S130T3;8;5,229522436
R1S130T3;9;5,258212646
R1S130T3;10;5,286902824
R1S130T3;11;5,315592964
R1S130T3;12;5,344283064
R1S130T3;13;5,372973119
R1S130T3;14;5,401663127
R1S130T3;15;5,430353082
R1S130T3;16;5,459042983
R1S130T3;17;5,487732824
R1S130T3;18;5,516422603
R1S130T3;19;5,545112315
R1S130T3;20;5,573801957
R1S130T3;21;5,602491526
R1S130T3;22;5,631181017
R1S130T3;23;5,659870426
R1S130T3;24;5,688559751
R1S130T3;25;5,717248987
R1S130T3;26;5,745938131
R1S130T3;27;5,774627179
R1S130T3;28;5,803316128
R1S130T3;29;5,832004973
R1S130T3;30;5,860693711
R1S130T3;31;5,889382339
R1S130T3;32;5,918070852
R1S130T3;33;5,946759247
R1S130T3;34;5,97544752
R1S130T3;35;6,004135667
R1S130T3;36;6,032823686
R1S130T3;37;6,061511572
R1S130T3;38;6,090199321
R1S130T3;39;6,11888693
R1S130T3;40;6,147574395
R1S130T3;41;6,176261713
R1S130T3;42;6,204948879
R1S130T3;43;6,23363589
R1S130T3;44;6,262322743
R1S130T3;45;6,291009433
R1S130T3;46;6,319695957
R1S130T3;47;6,348382311
R1S130T3;48;6,377068492
R1S130T3;49;6,405754496
R1S130T3;50;6,434440319
R1S130T3;51;6,463125958
R1S130T3;52;6,491811409
R1S130T3;53;6,520496667
R1S130T3;54;6,54918173
R1S130T3;55;6,577866594
R1S130T3;56;6,606551255
R1S130T3;57;6,635235709
R1S130T3;58;6,663919953
R1S130T3;59;6,692603983
R1S130T3;60;6,721287795
R1S130T3;61;6,749971386
R1S130T3;62;6,778654751
R1S130T3;63;6,807337888
R1S130T3;64;6,836020793
R1S130T3;65;6,864703461
R1S130T3;66;6,89338589
R1S130T3;67;6,922068075
R1S130T3;68;6,950750013
R1S130T3;69;6,9794317
R1S130T3;70;7,008113132
R1S130T3;71;7,036794306
R1S130T3;72;7,065475218
R1S130T3;73;7,094155865
R1S130T3;74;7,122836242
R1S130T3;75;7,151516346
R1S130T3;76;7,180196173
R1S130T3;77;7,20887572
R1S130T3;78;7,237554983
R1S130T3;79;7,266233958
R1S130T3;80;7,294912642
R1S130T3;81;7,32359103
R1S130T3;82;7,35226912
R1S130T3;83;7,380946907
R1S130T3;84;7,409624388
R1S130T3;85;7,438301559
R1S130T3;86;7,466978416
R1S130T3;87;7,495654956
R1S130T3;88;7,524331175
R1S130T3;89;7,55300707
R1S130T3;90;7,581682636
R1S130T3;91;7,61035787
R1S130T3;92;7,639032768
R1S130T3;93;7,667707327
R1S130T3;94;7,696381542
R1S130T3;95;7,725055411
R1S130T3;96;7,75372893
R1S130T3;97;7,782402094
R1S130T3;98;7,811074901
R1S130T3;99;7,839747345
R1S130T3;100;7,868419425
R1S130T3;101;7,897091136
R1S130T3;102;7,925762474
R1S130T3;103;7,954433436
R1S130T3;104;7,983104018
R1S130T3;105;8,011774216
R1S130T3;106;8,040444027
R1S130T3;107;8,069113446
R1S130T3;108;8,097782471
R1S130T3;109;8,126451098
R1S130T3;110;8,155119322
R1S130T3;111;8,183787141
R1S130T3;112;8,21245455
R1S130T3;113;8,241121546
R1S130T3;114;8,269788126
R1S130T3;115;8,298454284
R1S130T3;116;8,327120019
R1S130T3;117;8,355785325
R1S130T3;118;8,3844502
R1S130T3;119;8,41311464
R1S130T3;120;8,44177864
R1S130T3;121;8,470442198
R1S130T3;122;8,49910531
R1S130T3;123;8,527767972
R1S130T3;124;8,556430179
R1S130T3;125;8,58509193
R1S130T3;126;8,613753219
R1S130T3;127;8,642414044
R1S130T3;128;8,6710744
R1S130T3;129;8,699734284
R1S130T3;130;8,728393692
R1S130T3;131;8,75705262
R1S130T3;132;8,785711066
R1S130T3;133;8,814369024
R1S130T3;134;8,843026492
R1S130T3;135;8,871683466
R1S130T3;136;8,900339941
R1S130T3;137;8,928995915
R1S130T3;138;8,957651384
R1S130T3;139;8,986306344
R1S130T3;140;9,014960791
R1S130T3;141;9,043614721
R1S130T3;142;9,072268132
R1S130T3;143;9,100921019
R1S130T3;144;9,129573378
R1S130T3;145;9,158225206
R1S130T3;146;9,186876499
R1S130T3;147;9,215527254
R1S130T3;148;9,244177467
R1S130T3;149;9,272827134
R1S130T3;150;9,301476251
R1S130T3;151;9,330124815
R1S130T3;152;9,358772822
R1S130T3;153;9,387420269
R1S130T3;154;9,416067151
R1S130T3;155;9,444713465
R1S130T3;156;9,473359208
R1S130T3;157;9,502004375
R1S130T3;158;9,530648964
R1S130T3;159;9,559292969
R1S130T3;160;9,587936388
R1S130T3;161;9,616579217
R1S130T3;162;9,645221453
R1S130T3;163;9,673863091
R1S130T3;164;9,702504127
R1S130T3;165;9,731144559
R1S130T3;166;9,759784383
R1S130T3;167;9,788423594
R1S130T3;168;9,817062189
R1S130T3;169;9,845700165
R1S130T3;170;9,874337518
R1S130T3;171;9,902974243
R1S130T3;172;9,931610339
R1S130T3;173;9,960245799
R1S130T3;174;9,988880622
R1S130T3;175;10,0175148
R1S130T3;176;10,04614834
R1S130T3;177;10,07478123
R1S130T3;178;10,10341346
R1S130T3;179;10,13204504
R1S130T3;180;10,16067596
R1S130T3;181;10,18930621
R1S130T3;182;10,2179358
R1S130T3;183;10,24656471
R1S130T3;184;10,27519295
R1S130T3;185;10,30382051
R1S130T3;186;10,3324474
R1S130T3;187;10,36107359
R1S130T3;188;10,38969909
R1S130T3;189;10,41832391
R1S130T3;190;10,44694802
R1S130T3;191;10,47557143
R1S130T3;192;10,50419414
R1S130T3;193;10,53281615
R1S130T3;194;10,56143744
R1S130T3;195;10,59005801
R1S130T3;196;10,61867787
R1S130T3;197;10,647297
R1S130T3;198;10,67591541
R1S130T3;199;10,70453309
R1S130T3;200;10,73315003
R1S130T3;201;10,76176623
R1S130T3;202;10,7903817
R1S130T3;203;10,81899642
