ID;Time [h];Load [MW]
30002;1;5,028690343
30002;2;5,057380683
30002;3;5,086071015
30002;4;5,114761336
30002;5;5,143451642
30002;6;5,17214193
30002;7;5,200832196
30002;8;5,229522436
30002;9;5,258212646
30002;10;5,286902824
30002;11;5,315592964
30002;12;5,344283064
30002;13;5,372973119
30002;14;5,401663127
30002;15;5,430353082
30002;16;5,459042983
30002;17;5,487732824
30002;18;5,516422603
30002;19;5,545112315
30002;20;5,573801957
30002;21;5,602491526
30002;22;5,631181017
30002;23;5,659870426
30002;24;5,688559751
30002;25;5,717248987
30002;26;5,745938131
30002;27;5,774627179
30002;28;5,803316128
30002;29;5,832004973
30002;30;5,860693711
30002;31;5,889382339
30002;32;5,918070852
30002;33;5,946759247
30002;34;5,97544752
30002;35;6,004135667
30002;36;6,032823686
30002;37;6,061511572
30002;38;6,090199321
30002;39;6,11888693
30002;40;6,147574395
30002;41;6,176261713
30002;42;6,204948879
30002;43;6,23363589
30002;44;6,262322743
30002;45;6,291009433
30002;46;6,319695957
30002;47;6,348382311
30002;48;6,377068492
30002;49;6,405754496
30002;50;6,434440319
30002;51;6,463125958
30002;52;6,491811409
30002;53;6,520496667
30002;54;6,54918173
30002;55;6,577866594
30002;56;6,606551255
30002;57;6,635235709
30002;58;6,663919953
30002;59;6,692603983
30002;60;6,721287795
30002;61;6,749971386
30002;62;6,778654751
30002;63;6,807337888
30002;64;6,836020793
30002;65;6,864703461
30002;66;6,89338589
30002;67;6,922068075
30002;68;6,950750013
30002;69;6,9794317
30002;70;7,008113132
30002;71;7,036794306
30002;72;7,065475218
30002;73;7,094155865
30002;74;7,122836242
30002;75;7,151516346
30002;76;7,180196173
30002;77;7,20887572
30002;78;7,237554983
30002;79;7,266233958
30002;80;7,294912642
30002;81;7,32359103
30002;82;7,35226912
30002;83;7,380946907
30002;84;7,409624388
30002;85;7,438301559
30002;86;7,466978416
30002;87;7,495654956
30002;88;7,524331175
30002;89;7,55300707
30002;90;7,581682636
30002;91;7,61035787
30002;92;7,639032768
30002;93;7,667707327
30002;94;7,696381542
30002;95;7,725055411
30002;96;7,75372893
30002;97;7,782402094
30002;98;7,811074901
30002;99;7,839747345
30002;100;7,868419425
30002;101;7,897091136
30002;102;7,925762474
30002;103;7,954433436
30002;104;7,983104018
30002;105;8,011774216
30002;106;8,040444027
30002;107;8,069113446
30002;108;8,097782471
30002;109;8,126451098
30002;110;8,155119322
30002;111;8,183787141
30002;112;8,21245455
30002;113;8,241121546
30002;114;8,269788126
30002;115;8,298454284
30002;116;8,327120019
30002;117;8,355785325
30002;118;8,3844502
30002;119;8,41311464
30002;120;8,44177864
30002;121;8,470442198
30002;122;8,49910531
30002;123;8,527767972
30002;124;8,556430179
30002;125;8,58509193
30002;126;8,613753219
30002;127;8,642414044
30002;128;8,6710744
30002;129;8,699734284
30002;130;8,728393692
30002;131;8,75705262
30002;132;8,785711066
30002;133;8,814369024
30002;134;8,843026492
30002;135;8,871683466
30002;136;8,900339941
30002;137;8,928995915
30002;138;8,957651384
30002;139;8,986306344
30002;140;9,014960791
30002;141;9,043614721
30002;142;9,072268132
30002;143;9,100921019
30002;144;9,129573378
30002;145;9,158225206
30002;146;9,186876499
30002;147;9,215527254
30002;148;9,244177467
30002;149;9,272827134
30002;150;9,301476251
30002;151;9,330124815
30002;152;9,358772822
30002;153;9,387420269
30002;154;9,416067151
30002;155;9,444713465
30002;156;9,473359208
30002;157;9,502004375
30002;158;9,530648964
30002;159;9,559292969
30002;160;9,587936388
30002;161;9,616579217
30002;162;9,645221453
30002;163;9,673863091
30002;164;9,702504127
30002;165;9,731144559
30002;166;9,759784383
30002;167;9,788423594
30002;168;9,817062189
30002;169;9,845700165
30002;170;9,874337518
30002;171;9,902974243
30002;172;9,931610339
30002;173;9,960245799
30002;174;9,988880622
30002;175;10,0175148
30002;176;10,04614834
30002;177;10,07478123
30002;178;10,10341346
30002;179;10,13204504
30002;180;10,16067596
30002;181;10,18930621
30002;182;10,2179358
30002;183;10,24656471
30002;184;10,27519295
30002;185;10,30382051
30002;186;10,3324474
30002;187;10,36107359
30002;188;10,38969909
30002;189;10,41832391
30002;190;10,44694802
30002;191;10,47557143
30002;192;10,50419414
30002;193;10,53281615
30002;194;10,56143744
30002;195;10,59005801
30002;196;10,61867787
30002;197;10,647297
30002;198;10,67591541
30002;199;10,70453309
30002;200;10,73315003
30002;201;10,76176623
30002;202;10,7903817
30002;203;10,81899642
30002;204;10,84761039
30002;205;10,87622361
30002;206;10,90483608
30002;207;10,93344778
30002;208;10,96205872
30002;209;10,9906689
30002;210;11,0192783
30002;211;11,04788693
30002;212;11,07649478
30002;213;11,10510185
30002;214;11,13370814
30002;215;11,16231363
30002;216;11,19091834
30002;217;11,21952225
30002;218;11,24812535
30002;219;11,27672766
30002;220;11,30532916
30002;221;11,33392984
30002;222;11,36252971
30002;223;11,39112877
30002;224;11,419727
30002;225;11,4483244
30002;226;11,47692098
30002;227;11,50551672
30002;228;11,53411163
30002;229;11,56270569
30002;230;11,59129891
30002;231;11,61989129
30002;232;11,64848281
30002;233;11,67707348
30002;234;11,70566329
30002;235;11,73425223
30002;236;11,76284031
30002;237;11,79142752
30002;238;11,82001386
30002;239;11,84859932
30002;240;11,8771839
30002;241;11,90576759
30002;242;11,9343504
30002;243;11,96293231
30002;244;11,99151333
30002;245;12,02009345
30002;246;12,04867267
30002;247;12,07725098
30002;248;12,10582838
30002;249;12,13440486
30002;250;12,16298043
30002;251;12,19155508
